Reference,ID,Tags,Quote,Occurrence,Question,Response
130:1-2,lyr2,,,0,What does the psalmist cry out to Yahweh?,The psalmist calls out to Yahweh to listen as he calls out to Yahweh for mercy.
130:4,gfp1,,,0,Why does the psalmist say Yahweh should be revered?,Yahweh should be revered because there is forgiveness with him.
130:5,jjj7,,,0,For whom does the psalmist wait and hope?,He waits for Yahweh and hopes because Yahweh has said that he would help him.
130:7-8,trjb,,,0,Why does the psalmist tell Israel to hope in Yahweh?,"The people of Israel can trust Yahweh to help them because he faithfully loves them, wants to save them, and does not punish them for all the sins they have committed."
131:1,ym2w,,,0,What does David say he is not?,David says he is not a proud or haughty person.
131:2,ijzo,,,0,To what does David compare his soul?,His inner being is peaceful and quieted like a contented child.
131:3,e57p,,,0,When does David tell Israel to hope in Yahweh?,He tells them to hope in Yahweh now and forever.
132:1-2,apbj,,,0,What did the psalmist ask Yahweh to remember?,"He asked Yahweh to remember David’s suffering and how David made a solemn promise to the Yahweh, the Mighty One who Jacob worshiped."
132:3-5,y7hb,,,0,David vowed that he would not enter his house or sleep until he did what?,He said he would not rest until he built a home for Yahweh.
132:7,pe74,,,0,Where will the people go and what will they do when they get there?,They will go to the place where Yahweh lives and worship.
132:9,zm9u,,,0,What does the psalmist want the priests and the people to do?,The psalmist wants the priests to always do what is right\nand the people who are faithful to Yahweh to shout joyfully.
132:10,nole,,,0,"What does the psalmist ask Yahweh not to do, for the sake of David?","The psalmist asks Yahweh not to reject David, the king whom he has chosen."
132:11,mk7l,,,0,What is the oath Yahweh swore to David?,Yahweh promised that one of David’s own descendants would sit on his throne as king.
132:13-14,tyqu,,,0,What does Yahweh declare about Zion?,Yahweh chose Zion as his dwelling place and declares that he will stay there forever.
132:15,fhas,,,0,What will Yahweh do for the people of Zion?,"Yahweh will provide everything that the people of Zion need, so that even the poor who live there will have enough food to satisfy them."
132:18,w5o7,,,0,What does Yahweh promise the king?,"Yahweh will cause the enemies of the chosen king to be defeated and ashamed, but his kingdom will flourish."
133:1,hjfr,,,0,What does David say about God’s people?,He says it is good and pleasant when God’s people live together in a unified way.
133:2-3,nm2j,,,0,To what does David compare when God’s people live happily together?,It is as delightful as seeing the priest be anointed with oil or feeling the dew coming down on the mountains of Zion.
133:3,o67e,,,0,Where did Yahweh bless his people with the promise of life forevermore?,He commanded the blessing of life forevermore on the mountains of Zion.
134:1-2,nllz,,,0,What should all those who serve Yahweh do?,They should bless Yahweh and praise him by lifting up their hands in prayer toward the holy place.
134:3,aln5,,,0,"Where will Yahweh, who made everything that exists, bless those who serve him?",He will bless them from his temple on Mount Zion.
135:1-2,cu3d,,,0,Who should praise Yahweh?,Those who serve Yahweh in his temple and courtyards should praise Yahweh.
135:3,g2xz,,,0,Why should those who serve Yahweh praise and sing to him?,"They should praise Yahweh because he is good, and they should sing praises to him because doing that is pleasant."
135:4,lfn3,,,0,What did Yahweh do for the people of Israel?,"Yahweh chose the descendants of Jacob, the people of Israel, to belong only to him as his special possession."
135:5-6,rlid,,,0,What does the psalmist know about Yahweh?,"He knows that Yahweh is great, he is more powerful than all other gods, and he does whatever he wants to do anywhere on earth or in heaven."
135:7,dv5k,,,0,What acts does Yahweh do that show his greatness?,"Yahweh brings the clouds, makes lightning bolts accompany the rain, and brings the wind from wherever he stores it."
135:8-9,q7q5,,,0,What did Yahweh do to the Egyptians?,He killed the firstborn man and animals of Egypt and he did amazing miracles against Pharaoh and all his servants.
135:12,w98j,,,0,What did Yahweh do with the land of the nations that other kings ruled over?,He gave their land as an inheritance to Israel his people.
135:13-14,w45t,,,0,"What does the psalmist say about Yahweh’s name, and what does Yahweh do for his people?","People will remember Yahweh’s name forever, because he defends his people and shows compassion to those who serve him."
135:15-17,oqto,,,0,What does the psalmist say about the nations’ idols?,"They are handmade statues of silver and gold that have mouths, eyes, and ears but they do not speak, see, hear, nor breathe."
135:18,x3j2,,,0,What does the psalmist say about people who make or trust in idols?,Those who make idols and those who trust in them will become as helpless as the lifeless idols are.
135:19-20,rpz0,,,0,Who should bless Yahweh?,"The descendants of Israel, Aaron, Levi, and those that revere and honor Yahweh should bless Yahweh."
136:1,nnxa,,,0,Why should the people give thanks to Yahweh?,"They should give thanks to him for he is good, because he faithfully loves them forever."
136:4,ug6i,,,0,What does Yahweh do that no one else does?,Yahweh alone does wonderful miracles.
136:10,ncml,,,0,What did Yahweh do to the firstborn of Egypt?,He killed all the firstborn of the Egyptians.
136:13-14,g42p,,,0,What did Yahweh do for Israel when he divided the Sea of Reeds?,He enabled the Israelites to pass through the middle of the Sea of Reeds on dry land.
136:16,bm2c,,,0,How was Yahweh faithful to his people?,He led his people safely through the wilderness.
136:21,dt7j,,,0,What did Yahweh do with the land of the great kings?,He gave their land as an inheritance to the people of Israel because he loves them forever.
136:26,xp15,,,0,Why does the psalmist say to give thanks to the God who rules from heaven?,People should give thanks to God because he faithfully loves them forever.
137:1,nph2,,,0,Where were the captives when they sat down and wept?,They were by the rivers of Babylon when they cried at the memory of the temple in Jerusalem.
137:3,f1fw,,,0,What did the captors demand that the captives sing?,Their captors demanded that they sing joyful songs about Zion.
137:5-6,lh0e,,,0,What does the psalmist say should happen to him if he forgets about Jerusalem?,He says he should lose his ability to play the harp and be unable to sing.
137:7,nwmk,,,0,What does the psalmist ask Yahweh to remember about the Edomites?,He asks Yahweh to remember and punish the Edomites for what they did when Jerusalem fell. They shouted for it to be completely torn down to its foundations.
137:8,g7av,,,0,Who does the psalmist say will be happy?,He says the one who repays Babylon for what they did to Israel will be happy.
138:1,p7kq,,,0,How does the psalmist say he will thank Yahweh?,He will thank Yahweh sincerely and praise him in the presence of the idols of other gods.
138:2,shlo,,,0,What has Yahweh exalted above everything?,He has exalted his word and his name above everything.
138:3,ma7g,,,0,What did Yahweh do for the psalmist when he called?,Yahweh helped him and enabled him to be brave and strong.
138:4,xotd,,,0,What does the psalmist hope the kings of the earth will do?,He hopes they will thank Yahweh because they will have heard what he has said.
138:5,z3mn,,,0,What does the psalmist say the kings should sing about?,"He says they should sing about what Yahweh has done, for he is glorious."
138:6,a3hz,,,0,For whom does Yahweh care?,He takes care of humble people.
138:7,br8w,,,0,What does the psalmist say Yahweh will do when he walks through trouble?,Yahweh will keep him safe and will rescue him from his enemies.
138:8,vv5y,,,0,What does the psalmist ask Yahweh not to do?,He asks that Yahweh not abandon the people that he has made because he faithfully loves them forever.
139:1,d213,,,0,What does David say Yahweh has done?,Yahweh has thoroughly examined him and knows him completely.
139:2,rq4f,,,0,What does Yahweh understand from far away?,Yahweh knows everything that David does and understands what he is thinking.
139:6,p742,,,0,How does David describe Yahweh’s complete knowledge of him?,That knowledge that Yahweh knows everything about him is so wonderful that David is not even able to comprehend it.
139:7,bcf1,,,0,What does the psalmist say about escaping from Yahweh’s Spirit?,There is nowhere he can go to get away from Yahweh’s Spirit or flee from Yahweh’s presence.
139:8,bzoq,,,0,"Where can David not go to escape from Yahweh’s presence, because Yahweh is there?","David says that even if he could go up to the heavens or down to Sheol where the dead go, Yahweh would be there."
139:12,xv53,,,0,"According to the psalmist, how does Yahweh see darkness compared to light?",Yahweh can see whether in the darkness and the light.
139:13,tx78,,,0,Where did Yahweh form David?,Yahweh formed him inside his mother’s womb.
139:16,ow18,,,0,When did Yahweh record each day of David’s life?,Yahweh recorded all the days of David’s life in Yahweh’s book even before the first one happened.
